"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"被膜 Capsule","1-Hydroxy-2,2,5,5-tetramethyl-2,5-dihydro-1h-pyrrole-3-carboxamide","C9H16N2O2","Organoheterocyclic compounds","Pyrrolines","Pyrroline carboxylic acids and derivatives","HMDB0243893",94.1172045437448,96.7027332838301,0.000859488896663096,0.941445752887487,1
"被膜 Capsule","1,1-Dimethylbiguanide","C4H11N5","Organic nitrogen compounds","Organonitrogen compounds","Guanidines","HMDB0001921",91.6121266832167,95.9301297691029,0.0106897969098592,0.000503515121609034,1
"被膜 Capsule","1,1'-Bis(2-hydroxy-3-methylcarbazole)","C26H20N2O2","Organoheterocyclic compounds","Indoles and derivatives","Carbazoles","HMDB0040776",74.5354697961333,80.0749619886143,0.00133547948883617,0.0215991017649573,1
"被膜 Capsule","1,3(2H,4H)-Isoquinolinedione, 2-(2-(4-(2-methoxyphenyl)-1-piperazinyl)ethyl)-4,4-dimethyl-","C24H29N3O3","Organoheterocyclic compounds","Diazinanes","Piperazines","HMDB0248566",64.9590009779583,69.7128814398359,0.0105219373440023,0.00550953007757552,1
"被膜 Capsule","10-Hydroxydecanoate","C10H20O3","Organic acids and derivatives","Hydroxy acids and derivatives","Medium-chain hydroxy acids and derivatives","HMDB0244272",57.2481757315881,61.6703794066688,0.0140058893097254,0.248151226437798,1
"被膜 Capsule","10,13-Dimethyl-7-sulfanylspiro[2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-17,5'-oxolane]-2',3-dione","C22H30O3S","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroid lactones","HMDB0246237",89.4004363198676,92.6434708815106,0.0427159318869057,0.000507546659428327,1
"被膜 Capsule","11,17-Dihydroxy-3,20-dioxopregn-4-en-21-yl acetate","C23H32O6","Lipids and lipid-like molecules","Steroids and steroid derivatives","Pregnane steroids","HMDB0244374",66.2529150680809,66.3325200664757,-0.00678522198356768,0.00190609476368058,1
"被膜 Capsule","2-(3,7,11-Trimethyldodeca-2,6,10-trienylsulfanyl)benzoic acid","C22H30O2S","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","HMDB0244927",84.3376213044459,89.2701813938687,0.000199262539388068,0.275252644055066,1
"被膜 Capsule","2-(4-Hydroxy-1,3-thiazol-3-ium-3-yl)ethyl [2-(octadecylcarbamoyloxymethyl)oxolan-2-yl]methyl phosphate","C30H55N2O8PS","Lipids and lipid-like molecules","Glycerophospholipids",NA,"HMDB0258465",56.7140600315956,60.6290442346452,0.011366224295206,0.000445045962230559,1
"被膜 Capsule","2-[4-(Carboxymethyl)-1,4,8,11-tetrazabicyclo[6.6.2]hexadecan-11-yl]acetic acid","C16H30N4O4","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0247867",95.2305724817573,97.7334606272763,-0.0123688189901747,0.000241988943513521,1
"被膜 Capsule","2-Hydroxybenzaldehyde O-[xylosyl-(1->6)-glucoside]","C18H24O11","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0034157",79.6509441059204,84.2420706481383,0.00259009744427385,0.0182123960689385,1
"被膜 Capsule","2-Hydroxycaproic acid","C6H12O3","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","HMDB0001624",72.3313021891221,85.1702556486687,-0.0275192720639303,0.0243307522593301,1
"被膜 Capsule","2-Iodobenzoic acid","C7H5IO2","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","HMDB0245179",66.9299631384939,70.5844913546197,-0.00258993739517416,0.195686894287342,1
"被膜 Capsule","2-Isopropyl-6-methyl-4-pyrimidone","C8H12N2O","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","HMDB0245733",81.8099751749041,87.4491708213995,0.00603884274593963,0.20024501470496,1
"被膜 Capsule","2-O-Protocatechuoylalphitolic acid","C37H52O7","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","HMDB0029779",57.7822914315805,61.3981118065132,0.016468133689025,0.428259820065609,1
"被膜 Capsule","2,1,3-Benzoxadiazole-4-sulfonic acid, 7-fluoro-","C6H3FN2O4S","Organoheterocyclic compounds","Benzoxadiazoles",NA,"HMDB0245326",58.8505228315655,65.4874297231357,-0.0018346287441075,0.03529590315564,1
