"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"髓质 Medulla","8-Acetoxy-4'-methoxypinoresinol 4-glucoside","C29H36O13","Lignans, neolignans and related compounds","Lignan glycosides",NA,"HMDB0033278",72.9081186965614,69.6143353720245,0.0100679154507187,0.0326866978878171,1
"髓质 Medulla","Aginoside progenin","C39H64O15","Organoheterocyclic compounds","Isoquinolines and derivatives","Benzylisoquinolines","HMDB0034595",52.8721179553697,51.7275707308488,0.00293466108106089,0.527190155434135,1
"髓质 Medulla","Alendronic acid","C4H13NO7P2","Organic acids and derivatives","Organic phosphonic acids and derivatives","Bisphosphonates","HMDB0001915",88.8556529105011,84.1103093237119,0.00450021743793622,0.0530280576844597,1
"髓质 Medulla","alpha-Hederin","C41H66O12","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","HMDB0248219",72.5838473145035,70.1912922955076,0.0116708955169686,0.71076289918144,1
"髓质 Medulla","Arctignan B","C30H32O10","Lignans, neolignans and related compounds","Furanoid lignans","Tetrahydrofuran lignans","HMDB0302298",49.7220531010933,48.0260263123158,-0.00532699280861448,0.101449408337252,1
"髓质 Medulla","Arginine-glycine-aspartate-O-methyltyrosine amide","C22H34N8O7","Organic acids and derivatives","Peptidomimetics","Hybrid peptides","HMDB0248584",86.5553114328824,84.5134641615699,0.00459805513210743,0.0752157025835807,1
"髓质 Medulla","Batrachotoxinin A 20-alpha-benzoate","C31H39NO6","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","HMDB0248883",88.0562246869789,84.3077616931403,0.0172765721453767,0.181836029483787,1
"髓质 Medulla","beta-D-Glucosyloxydestruxin B","C36H61N5O13","Phenylpropanoids and polyketides","Flavonoids","Flavonoid glycosides","HMDB0040136",29.9812054954073,28.6696440357284,-0.00342308114846285,0.544747276185655,1
"髓质 Medulla","Betavulgaroside II","C41H60O15","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","HMDB0040771",66.037536066919,62.3360980331764,0.0129846442874793,0.00164214864332611,1
"髓质 Medulla","Binfloxacin","C19H22FN3O3","Organoheterocyclic compounds","Isoquinolines and derivatives",NA,"HMDB0249218",10.1807978399555,10.3582742992916,-0.0183207496542947,0.0053144638265403,1
"髓质 Medulla","Biomer","C45H55N3O8","Benzenoids","Benzene and substituted derivatives","Diphenylmethanes","HMDB0249225",79.8607618392143,76.583469001628,-0.00862598443157248,0.0137981852038242,1
"髓质 Medulla","Bulbocapnine","C19H19NO4","Alkaloids and derivatives","Aporphines",NA,"HMDB0249437",27.4452709320486,26.2144145729749,-0.0144950211957676,0.206649326289126,1
"髓质 Medulla","Butanoic acid, 3-((2-naphthalenylsulfonyl)amino)-4-oxo-4-((2-phenylethyl)amino)-, (S)-","C22H22N2O5S","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0245246",76.1455382904942,72.3462181546179,0.00355092058600226,0.0293470167814254,1
"髓质 Medulla","Carrageenan, potassium salt of","C15H33N5O4","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0303208",100,99.993399920799,0.0874548693877997,0.283963785111566,1
"髓质 Medulla","CDP-DG(i-12:0/i-12:0)","C36H65N3O15P2","Lipids and lipid-like molecules","Glycerophospholipids","CDP-glycerols","HMDB0116157",72.0716308865182,69.7650371804462,0.0102007792358243,0.013384549518865,1
"髓质 Medulla","CE(18:1(12Z)-2OH(9,10))","C45H78O4",NA,NA,NA,"HMDB0290228",99.2535140429362,98.0375764509174,0.0101598246367733,0.00891146207530802,1
"髓质 Medulla","Cepharadione A","C18H11NO4","Alkaloids and derivatives","Aporphines",NA,"HMDB0034364",93.0830928872065,91.8043516522198,0.00153941053733575,0.317796026851492,1
"髓质 Medulla","Cer(d16:1/5-iso PGF2VI)","C34H61NO6",NA,NA,NA,"HMDB0289859",68.3206713079387,63.8084657015884,0.0103787673206931,0.853610935861205,1
"髓质 Medulla","Cer(d17:1/5-iso PGF2VI)","C35H63NO6",NA,NA,NA,"HMDB0289911",53.1990364507505,50.6055572666872,0.00427979970149434,0.0149445799444185,1
"髓质 Medulla","Chalcomoracin","C39H36O9","Phenylpropanoids and polyketides","2-arylbenzofuran flavonoids",NA,"HMDB0030069",58.3754665537232,55.263563162758,0.00806348808879198,8.61480446030403e-05,1
"髓质 Medulla","Cladribine","C10H12ClN5O3","Nucleosides, nucleotides, and analogues","Purine nucleosides","Purine 2'-deoxyribonucleosides","HMDB0014387",98.1602562405697,96.9634135609627,0.00585070178986924,0.000582575207334237,1
"髓质 Medulla","Coenzyme A","C21H36N7O16P3S","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","HMDB0001423",21.3569102893295,19.8376380516566,-0.00504747600871291,0.00170963202401601,1
"髓质 Medulla","Cyclosquamosin B","C39H65N9O10S","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0303368",29.6304629801202,28.9407972895675,-0.00434850682433674,0.549099989153477,1
"髓质 Medulla","DG(13:0/PGJ2/0:0)","C36H60O7",NA,NA,NA,"HMDB0294885",44.6832728909125,41.2669952039425,-0.00721941422078332,7.76454290967946e-05,1
"髓质 Medulla","DG(18:2n6/0:0/20:2n6)","C42H74O5","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","HMDB0056284",95.5091722476639,92.0029040348484,-0.00196286522880196,0.000159425684782631,1
"髓质 Medulla","Di-8-ANEPPS","C36H52N2O3S","Benzenoids","Naphthalenes",NA,"HMDB0251114",77.2414432061837,71.7599111189334,0.0153787149968118,0.565520778642694,1
"髓质 Medulla","Dihydroergocryptine","C32H43N5O5","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroid lactones","HMDB0251310",87.7756306747492,82.5218902626831,0.0374443222225148,0.0398448432676767,1
"髓质 Medulla","Dimethyl pentasulfide","C2H6S5","Organosulfur compounds","Sulfenyl compounds",NA,"HMDB0302186",99.9007332503904,99.5500946011352,0.0105851584569294,0.00439335831549876,1
"髓质 Medulla","Diphenylmercury","C12H10Hg","Benzenoids","Benzene and substituted derivatives",NA,"HMDB0240293",56.5502819175689,54.5749548994588,0.00371255869588066,0.0341927095656919,1
"髓质 Medulla","Epirubicin","C27H29NO11","Phenylpropanoids and polyketides","Anthracyclines",NA,"HMDB0014588",68.4053789342722,64.6279755357064,0.00831423045932028,0.00513140478140278,1
"髓质 Medulla","Ergocornine","C31H39N5O5","Alkaloids and derivatives","Ergoline and derivatives","Lysergic acids and derivatives","HMDB0251906",60.0060883606427,57.1011352136226,-0.00106374115868013,0.00681226121156182,1
"髓质 Medulla","FAHFA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/9-O-18:2(10E,12Z))","C40H62O4","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","HMDB0112169",56.3927786748551,55.00011000132,0.00306555473109249,0.499164741643227,1
"髓质 Medulla","Fevicordin B 2-gentiobioside","C43H64O18","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroidal glycosides","HMDB0035296",62.805410699632,59.2962115545387,0.0110937434105152,0.000581294257711783,1
"髓质 Medulla","Flumethasone","C22H28F2O5","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","HMDB0252336",42.6344071789713,40.8396400756809,0.00374242062884511,0.096898340474524,1
