"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"被膜 Capsule","Enkephalinamide-leu","C28H38N6O6","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0243765",70.145843994444,89.8455381315476,-0.476882566258456,0,0
"被膜 Capsule","Enkephalinamide-Leu, Ala(2)-","C29H40N6O6","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0244970",66.1625484319029,69.773887530136,-0.0694109390069912,0,0
"被膜 Capsule","Enniatin A","C36H63N3O9","Organic acids and derivatives","Peptidomimetics","Depsipeptides","HMDB0251812",88.2803933036041,86.1797390322482,0.169898158294566,0,0
"被膜 Capsule","Epothilone D","C27H41NO5S","Phenylpropanoids and polyketides","Macrolides and analogues","Epothilones and analogues","HMDB0251876",80.8273631113385,72.6866686720988,0.0942765426604304,0,0
"被膜 Capsule","Eptastigmine","C21H33N3O2","Organoheterocyclic compounds","Indoles and derivatives","Pyrroloindoles","HMDB0251892",59.1636815556693,85.8765264172084,-0.254927242272481,0,0
"被膜 Capsule","Eremopetasin sulfoxide","C19H26O4S","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","HMDB0032003",98.001498647562,97.0225872689938,-0.104702843822182,0,0
"被膜 Capsule","Ergoloid","C29H37N5O5","Alkaloids and derivatives","Ergoline and derivatives","Lysergic acids and derivatives","HMDB0240271",44.5363330652825,65.1127837577438,-0.262339903307666,0,0
"被膜 Capsule","Erucic Acid","C22H42O2","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","HMDB0002068",18.9789092769939,74.2950470186636,-0.453235871374701,0,0
"被膜 Capsule","erythro-8,10-Pentatriacontanediol","C35H72O2","Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","HMDB0031275",80.4179764602676,71.9634052237147,0.186134920912316,0,0
"被膜 Capsule","Escitalopram","C20H21FN2O","Benzenoids","Benzene and substituted derivatives","Phenylbutylamines","HMDB0005028",46.1912420498574,60.1541348958265,-0.158946831422201,0,0
"被膜 Capsule","Estriol succinate","C26H32O9","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroid esters","HMDB0251979",70.2427078002778,76.2450027683682,-0.0985190636654686,0,0
"被膜 Capsule","Estriol-17-glucuronide","C24H32O9","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroidal glycosides","HMDB0010333",86.8804371664595,86.1736355432323,-0.0807795886681166,0,0
"被膜 Capsule","Etamiphylline","C13H21N5O2","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","HMDB0041889",50.5848380729585,74.2638756283324,-0.171329425545803,0,0
"被膜 Capsule","Ethion","C9H22O4P2S4","Organic acids and derivatives","Organic dithiophosphoric acids and derivatives","Dithiophosphate O-esters","HMDB0252018",83.2763725418525,76.3893066872441,0.106815195469051,0,0
"被膜 Capsule","Ethionamide","C8H10N2S","Organoheterocyclic compounds","Pyridines and derivatives",NA,"HMDB0014747",99.983551429198,99.9961853193651,0.077956835812335,0,0
"被膜 Capsule","Ethopropazine","C19H24N2S","Organoheterocyclic compounds","Benzothiazines","Phenothiazines","HMDB0014536",82.0372468747716,75.6888223317944,0.0695899487674003,0,0
"被膜 Capsule","Ethoxybenzyl diethylenetriamine","C13H23N3O","Benzenoids","Benzene and substituted derivatives",NA,"HMDB0252022",58.2681482564515,75.8942701317046,-0.176210235800261,0,0
"被膜 Capsule","ethyl ((3,4,5-trihydroxy-6-((4-(4-isopropoxybenzyl)-1-isopropyl-5-methyl-1H-pyrazol-3-yl)oxy)tetrahydro-2H-pyran-2-yl)methyl) carbonate","C26H38N2O9","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0252023",57.4658235251115,62.2877402703846,-0.0997720100986755,0,0
"被膜 Capsule","Ethyl 2-cyanoacrylate","C6H7NO2","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acid derivatives","HMDB0252026",82.7317420864098,95.9568744904677,-0.150088036975783,0,0
"被膜 Capsule","Ethyl 3-indoleacetate",NA,NA,NA,NA,NA,98.9125667080927,99.332430888886,-0.0917990823948327,0,0
"被膜 Capsule","Ethyl apovincaminate","C22H26N2O2","Alkaloids and derivatives","Eburnan-type alkaloids",NA,"HMDB0243512",32.0061773521456,44.891379693692,-0.189336201614244,0,0
"被膜 Capsule","Ethyl maltol","C7H8O3","Organoheterocyclic compounds","Pyrans","Pyranones and derivatives","HMDB0031735",99.9698442868631,99.8222358824119,0.233996694458102,0,0
"被膜 Capsule","Ethyl-p-((E)-2-(5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-2-naphthyl)-1-propenyl)benzoate","C26H32O2","Phenylpropanoids and polyketides","Stilbenes",NA,"HMDB0248612",33.5093939615469,64.6628694245718,-0.273994658336527,0,0
"被膜 Capsule","Eticyclidine","C14H21N","Organic nitrogen compounds","Organonitrogen compounds","Amines","HMDB0252096",52.3621975290591,80.670250286646,-0.152422804237027,0,0
"被膜 Capsule","Etidocaine","C17H28N2O","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0252097",95.1906206594049,99.628777078783,-0.616108130292123,0,0
"被膜 Capsule","Etifoxine","C17H17ClN2O","Organoheterocyclic compounds","Benzoxazines",NA,"HMDB0252098",99.991775714599,99.9820165055782,0.472881659357677,0,0
"被膜 Capsule","Etomidate","C14H16N2O2","Organoheterocyclic compounds","Azoles","Imidazoles","HMDB0014437",76.0728123400833,89.5315354198546,-0.156444410173494,0,0
"被膜 Capsule","Euglobal Ia1","C23H30O5","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","HMDB0030032",87.0129395423642,72.2561547147273,0.120735090225379,0,0
"被膜 Capsule","Exametazime","C13H28N4O2","Organic nitrogen compounds","Organonitrogen compounds","Oximes","HMDB0252140",51.7398932670517,81.3875192368895,-0.319430092113439,0,0
"被膜 Capsule","FAHFA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14-O-22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C44H62O4","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","HMDB0112171",48.4328167263689,45.2704499579295,0.0851242235969401,0,0
"被膜 Capsule","FAHFA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/9-O-18:2(10E,12Z))","C40H62O4","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","HMDB0112169",50.1270195189707,42.526277700031,0.142300830053121,0,0
"被膜 Capsule","Falecalcitriol","C27H38F6O3","Lipids and lipid-like molecules","Steroids and steroid derivatives","Vitamin D and derivatives","HMDB0252159",80.3896483661086,85.9571796649184,-0.205774462903191,0,0
"被膜 Capsule","Fasidotril","C23H25NO6S","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0252173",73.383471013963,79.8385409173544,-0.0859647352656708,0,0
"被膜 Capsule","Fenhexamid","C14H17Cl2NO2","Benzenoids","Benzene and substituted derivatives","Anilides","HMDB0252201",25.389282842313,33.2807997314465,-0.194224373751303,0,0
"被膜 Capsule","Fenoprop","C9H7Cl3O3","Benzenoids","Benzene and substituted derivatives","2-phenoxypropionic acids","HMDB0252208",66.2402222384677,86.9252366191902,-0.240605444464733,0,0
"被膜 Capsule","Fenozan 50F","C22H20F2O3","Benzenoids","Benzene and substituted derivatives","Halobenzenes","HMDB0252214",80.5650997879962,82.6741565196162,-0.0421736985263393,0,0
"被膜 Capsule","Ferrocyanide salts","C6FeN6","Organic salts","Organic metal salts","Organic transition metal salts","HMDB0032287",51.9665180203231,83.3415076489796,-0.378356328680817,0,0
"被膜 Capsule","Feruloylcholine","C15H22NO4","Phenylpropanoids and polyketides","Cinnamic acids and derivatives","Hydroxycinnamic acids and derivatives","HMDB0032800",71.8610644052928,90.9685801104732,-0.212165105770072,0,0
"被膜 Capsule","FIC","C9H6FNO2","Organoheterocyclic compounds","Indoles and derivatives","Indolecarboxylic acids and derivatives","HMDB0303392",32.4137363842386,64.1098497233812,-0.340983024523694,0,0
"被膜 Capsule","Finasteride","C23H36N2O2","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","HMDB0001984",36.5706557496893,66.629173805569,-0.48841959684129,0,0
"被膜 Capsule","Flobetair","C20H25FN2O3","Benzenoids","Benzene and substituted derivatives","Styrenes","HMDB0252306",66.0812193873821,83.7744194056074,-0.203247645648647,0,0
"被膜 Capsule","Fluazifop-butyl","C19H20F3NO4","Benzenoids","Benzene and substituted derivatives","2-phenoxypropionic acid esters","HMDB0252323",74.8757219094963,80.4047485144544,-0.115437585422057,0,0
"被膜 Capsule","Flumethasone Pivalate","C27H36F2O6","Lipids and lipid-like molecules","Steroids and steroid derivatives","Pregnane steroids","HMDB0014801",71.1766210980335,78.4490162483597,-0.195587510239875,0,0
"被膜 Capsule","Fluorescein","C20H12O5","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","HMDB0014831",68.9240807076541,62.1119379885516,0.0813665101889929,0,0
"被膜 Capsule","Flupentixol","C23H25F3N2OS","Organoheterocyclic compounds","Benzothiopyrans","1-benzothiopyrans","HMDB0252397",96.6335258425324,94.7382475139181,0.0600902239248673,0,0
"被膜 Capsule","Fluphenazine decanoate","C32H44F3N3O2S","Organoheterocyclic compounds","Benzothiazines","Phenothiazines","HMDB0252400",81.2166459536516,92.0554371188044,-0.611741787819569,0,0
"被膜 Capsule","Fluphenazine enanthate","C29H38F3N3O2S","Organoheterocyclic compounds","Benzothiazines","Phenothiazines","HMDB0252401",57.3698735287667,71.5489129250099,-0.191817753632178,0,0
"被膜 Capsule","Flurithromycin","C37H66FNO13","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0252409",91.7811974559544,89.9899510412988,0.173623773958898,0,0
"被膜 Capsule","Fluspirilene","C29H31F2N3O","Benzenoids","Benzene and substituted derivatives","Diphenylmethanes","HMDB0015590",20.0380144747423,26.9228170217589,-0.138410535488548,0,0
"被膜 Capsule","Foeniculoside VIII","C16H28O8","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0033009",15.713867972805,21.0697890372618,-0.140652080999023,0,0
"被膜 Capsule","Folpet","C9H4Cl3NO2S","Organoheterocyclic compounds","Isoindoles and derivatives","Isoindolines","HMDB0031792",99.194933840193,95.9520788919552,0.23706084960289,0,0
"被膜 Capsule","Formetanate","C11H15N3O2","Benzenoids","Benzene and substituted derivatives","Phenyl methylcarbamates","HMDB0252444",69.4869873528767,89.8397616151576,-0.18671046291471,0,0
"被膜 Capsule","Fostriecin","C19H27O9P","Organoheterocyclic compounds","Pyrans","Pyranones and derivatives","HMDB0252473",75.6981504495943,77.2928410433478,-0.0460502319460009,0,0
"被膜 Capsule","Fozivudine tidoxil","C35H64N5O8PS","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","HMDB0252475",59.8362453395716,56.6540019269587,0.0644347903039852,0,0
"被膜 Capsule","Frangulanine","C28H44N4O4","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0030199",95.0087725710944,97.7987112918906,-0.33903421413476,0,0
"被膜 Capsule","Fructose 1,6-bisphosphate （F1,6BP）","C6H14O12P2","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0001058",98.2665033993713,99.6107935843611,-0.36391762107033,0,0
"被膜 Capsule","fructose-6-phosphate pyruvate","C9H13O13P","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0252493",96.7358725053001,94.288660153372,0.129588678019585,0,0
"被膜 Capsule","Fumaryl diketopiperazine","C20H28N4O8","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0252520",67.6502302799912,71.6102747877948,-0.124747778169219,0,0
"被膜 Capsule","Fumigaclavine C","C23H30N2O2","Alkaloids and derivatives","Ergoline and derivatives","Clavines and derivatives","HMDB0252522",76.1066232911763,92.2154357237212,-0.299747275130473,0,0
"被膜 Capsule","Fumonisin A1","C36H61NO16","Organic acids and derivatives","Carboxylic acids and derivatives","Fumonisins","HMDB0034713",82.5955844725492,80.9707381298038,0.0517753229358865,0,0
"被膜 Capsule","Furazabol","C20H30N2O2","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","HMDB0252534",86.4162219460487,97.1289623632709,-0.332180244923141,0,0
"被膜 Capsule","Furcogenin 3-[2''-glucosyl-6''-arabinosylglucoside]","C44H70O18","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroidal glycosides","HMDB0034343",22.2777615322758,28.1490733595783,-0.0968119378228307,0,0
"被膜 Capsule","Gabazine","C15H17N3O3","Organoheterocyclic compounds","Diazines","Pyridazines and derivatives","HMDB0252568",63.3982747276848,81.824572646778,-0.167408115951828,0,0
"被膜 Capsule","Galactosylglycerol","C9H18O8","Lipids and lipid-like molecules","Glycerolipids","Glycosylglycerols","HMDB0006790",99.9588785729951,99.9610902575236,0.0578711915904444,0,0
"被膜 Capsule","Galactosylpyridinoline","C24H38N4O13","Lipids and lipid-like molecules","Fatty Acyls","Fatty acyl glycosides","HMDB0252583",47.6405438994079,57.84069457705,-0.149830298669273,0,0
"被膜 Capsule","Galactosylsphingosine","C24H47NO7","Lipids and lipid-like molecules","Sphingolipids","Glycosphingolipids","HMDB0000648",51.3743694714526,77.67180231671,-0.281808697673069,0,0
"被膜 Capsule","Gallic acid","C7H6O5","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","HMDB0005807",58.6418963374516,79.3223601320097,-0.125794257186632,0,0
"被膜 Capsule","Gama-glutamylalanine","C8H14N2O5","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0006248",99.4864390671833,99.2187534059649,0.0381846278924733,0,0
"被膜 Capsule","Gambogic acid","C38H44O8","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","HMDB0034095",41.2959646172966,58.4506075151388,-0.182370518677269,0,0
"被膜 Capsule","gamma-Glutamyl-beta-aminopropiononitrile","C8H13N3O3","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0060477",98.9217048029827,99.829538271056,-0.267890075053054,0,0
"被膜 Capsule","Gamma-glutamyl-L-putrescine","C9H19N3O3","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0012230",98.6439067183274,99.8734615937954,-0.3387375051484,0,0
"被膜 Capsule","Gamma-Linolenic acid","C18H30O2","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","HMDB0003073",87.6498647561956,97.4127746025103,-0.568474341754358,0,0
"被膜 Capsule","gamma-Secretase Inhibitor XXI","C27H24F2N4O3","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0250423",58.5907230060677,68.3017477776761,-0.1158794010251,0,0
"被膜 Capsule","Ganoderic acid beta","C30H44O6","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","HMDB0033234",58.6016887199357,75.2446845150124,-0.204748327759308,0,0
"被膜 Capsule","Ganoderic acid H","C32H44O9","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","HMDB0035987",70.0873601871482,79.3618148288625,-0.279709072760381,0,0
"被膜 Capsule","Ganoderic acid V","C32H48O6","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","HMDB0033079",43.5119526281161,65.0606861193581,-0.231373148315909,0,0
"被膜 Capsule","Gemcitabine","C9H11F2N3O4","Nucleosides, nucleotides, and analogues","Pyrimidine nucleosides","Pyrimidine 2'-deoxyribonucleosides","HMDB0014584",95.6639739747058,95.0088718572481,0.0322940699493963,0,0
"被膜 Capsule","Geminal","C17H14F4N3P3","Benzenoids","Benzene and substituted derivatives","Phenylpropenes","HMDB0252673",62.5475180934279,71.4535459091365,-0.127275608156806,0,0
"被膜 Capsule","Genistein","C15H10O5","Phenylpropanoids and polyketides","Isoflavonoids","Isoflav-2-enes","HMDB0003217",71.1254477666496,81.9614651861346,-0.0960884831695573,0,0
"被膜 Capsule","geranate","C10H15O2","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","HMDB0304369",58.1118868338329,76.9363318902941,-0.186509042898957,0,0
"被膜 Capsule","Geranylgeranyl-PP","C20H36O7P2","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","HMDB0004486",88.4467066306017,95.2083251590177,-0.288232669530986,0,0
"被膜 Capsule","Gibberellin A1 glucosyl ester","C25H34O11","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","HMDB0038609",69.9502887637985,76.2734493868173,-0.210874732551044,0,0
"被膜 Capsule","Gibberellin A123","C20H28O6","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","HMDB0036944",83.0104539805541,93.7647410158822,-0.388629901859248,0,0
"被膜 Capsule","Gingerglycolipid C","C33H60O14","Lipids and lipid-like molecules","Glycerolipids","Glycosylglycerols","HMDB0041095",49.4571971635353,69.4477868312865,-0.232477097011059,0,0
"被膜 Capsule","Glafenine","C19H17ClN2O4","Organoheterocyclic compounds","Quinolines and derivatives","Aminoquinolines and derivatives","HMDB0252734",58.9909715622487,84.5171922206673,-0.312731958670946,0,0
"被膜 Capsule","Glaucarubin","C25H36O10","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","HMDB0035626",77.4544922874479,81.5031585555657,-0.145739421809379,0,0
"被膜 Capsule","Glemanserin","C20H25NO","Benzenoids","Benzene and substituted derivatives","Phenethylamines","HMDB0252743",64.6712113458586,81.6885520344237,-0.139835683414241,0,0
"被膜 Capsule","Globo-H","C20H35NO15","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0252749",46.1391549089846,59.7181713946908,-0.163290743626773,0,0
"被膜 Capsule","Glucose 1-phosphate","C6H13O9P","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0001586",99.991775714599,99.998474127746,-0.590684023899694,0,0
"被膜 Capsule","Glucose isomerase from streptomyces rubiginosus","C17H17ClN2O3S","Benzenoids","Benzene and substituted derivatives","Benzenesulfonamides","HMDB0032295",72.8964105563272,79.8462792694995,-0.0660021750831239,0,0
"被膜 Capsule","Glutamine","C5H10N2O3","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0000641",98.2948314935302,99.7271958391643,-0.110422279266589,0,0
"被膜 Capsule","Glutamylhistidine","C11H16N4O5","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0028821",80.8904159660794,79.1663941894785,0.0819354954895509,0,0
"被膜 Capsule","Glutamyltryptophan","C16H19N3O5","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0028830",98.9664814679436,98.9351591484761,-0.0329843614985399,0,0
"被膜 Capsule","Glutaric acid","C5H8O4","Organic acids and derivatives","Carboxylic acids and derivatives","Dicarboxylic acids and derivatives","HMDB0000661",92.3002412457051,95.5088130021755,-0.290956718882655,0,0
"被膜 Capsule","Glutathione Reduced","C10H17N3O6S","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0000125",99.611630967176,99.1330865779917,0.205353739835285,0,0
"被膜 Capsule","Glutathione trisulfide","C10H15N3O6S4","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0252823",83.7963301410922,91.6260130701858,-0.146223284742926,0,0
"被膜 Capsule","Gly-Pro-Arg-Pro-Lys","C24H43N9O6","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0252830",44.1616711747935,67.7006631004852,-0.266980596006606,0,0
"被膜 Capsule","Glyceraldehyde phosphate","C3H3O7P","Organic acids and derivatives","Organic phosphoric acids and derivatives",NA,"HMDB0252837",66.2685503326266,78.9356605065024,-0.07358877920907,0,0
"被膜 Capsule","Glycerol trihexanoate","C21H38O6","Lipids and lipid-like molecules","Glycerolipids","Triradylcglycerols","HMDB0031125",62.1527523941809,85.1086857008331,-0.258870900320953,0,0
