"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"肝实质 Hepatic Parenchyma","(-)-erythro-Anethole glycol 1-glucoside","C16H24O8","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0033066",99.9374373796651,99.9740016960798,-0.683133671667413,0,0
"肝实质 Hepatic Parenchyma","(+)-Chebulic acid","C14H12O11","Organic acids and derivatives","Carboxylic acids and derivatives","Tetracarboxylic acids and derivatives","HMDB0036617",65.9502361681203,58.6199852676278,0.126455899608297,0,0
"肝实质 Hepatic Parenchyma","(1-((2-Methoxy-4-(((phenylsulfonyl)amino)carbonyl)phenyl)methyl)-1H-indazol-6-yl)carbamic acid cyclopentyl ester","C28H28N4O6S","Benzenoids","Benzene and substituted derivatives","Benzenesulfonamides","HMDB0242277",82.1629583115942,76.0202786770577,0.15461530083924,0,0
"肝实质 Hepatic Parenchyma","(1-Methyl-2,3-dihydropyridin-6-ylidene)hydrazine","C6H11N3","Organoheterocyclic compounds","Pyridines and derivatives","Hydropyridines","HMDB0242286",82.0639200675953,75.0069638314072,0.0390745724966546,0,0
"肝实质 Hepatic Parenchyma","(1,10,11,12,14,23-Hexahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-22-yl) 3,4-dimethoxybenzoate","C36H51NO11","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroidal alkaloids","HMDB0242290",96.1033414441577,94.0587685470043,0.0923052795812429,0,0
"肝实质 Hepatic Parenchyma","(10E,13E)-Nonadeca-10,13-dienoylcarnitine","C26H47NO4","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","HMDB0241565",59.2020149319199,59.2358974676414,-0.0422738274324698,0,0
"肝实质 Hepatic Parenchyma","(11S,14S,17R,20S,23R)-20-Benzyl-17-[3-(diaminomethylideneamino)propyl]-14-(1H-indol-3-ylmethyl)-2,5,13,16,19,22-hexaoxo-1,6,12,15,18,21-hexazabicyclo[21.3.0]hexacosane-11-carboxamide","C41H55N11O7","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0260063",79.5039315181709,71.0657447585562,0.109716698071132,0,0
"肝实质 Hepatic Parenchyma","(1R,4R,5S,6R)-4-Amino-2-oxabicyclo[3.1.0]hexane-4,6-dicarboxylic acid","C7H9NO5","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0242337",96.4999561369083,97.8458548180428,-0.114740114329739,0,0
"肝实质 Hepatic Parenchyma","(1S,2R,3R,4R,5R,6S,7S,8R,9R,10R,13R,14R,16S,17S,18R)-6,16,18-Trimethoxy-13-(methoxymethyl)-11-methyl-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecane-4,5,7,8,14-pentol","C24H39NO9","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","HMDB0242427",93.6195361593477,91.1197221895524,0.0955427948692731,0,0
"肝实质 Hepatic Parenchyma","(1S,3S)-(R)-Cyano(3-phenoxyphenyl)methyl 3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropanecarboxylate","C22H19Cl2NO3","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","HMDB0243566",97.2121542318649,90.7229385511517,0.161398052640588,0,0
"肝实质 Hepatic Parenchyma","(1xi,3S)-1,2,3,4-Tetrahydro-1-methyl-beta-carboline-1,3-dicarboxylic acid","C14H14N2O4","Alkaloids and derivatives","Harmala alkaloids",NA,"HMDB0035115",90.9224177336171,92.3985911395304,-0.08158008908962,0,0
"肝实质 Hepatic Parenchyma","(2-Amino-6-oxo-1H-purin-9-yl) dihydrogen phosphate","C5H6N5O5P","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","HMDB0242464",99.4233157727061,97.9838934317142,0.0625557347183094,0,0
"肝实质 Hepatic Parenchyma","(25S)-Spirostane-3b,5b,6a-triol 3-[4''-rhamnosylglucoside]","C39H64O14","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroidal glycosides","HMDB0035488",98.8807985852999,96.2952416913754,0.192680407521196,0,0
"肝实质 Hepatic Parenchyma","(2E,6E)-1-Hydroxy-2,6,10-farnesatrien-9-one","C15H24O2","Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","HMDB0030891",99.833089392981,87.9931166395335,0.19775671049474,0,0
"肝实质 Hepatic Parenchyma","(2R,3R,4S,5S,6R)-2-[(2R,3R,4R,5R)-3-Chloro-2-[dichloro(hydroxy)methyl]-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol","C12H19Cl3O11","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0260123",48.149900961756,29.4864096961293,0.211375942048303,0,0
"肝实质 Hepatic Parenchyma","(2R,3R)-3-[[(2S)-1-[4-(Diaminomethylideneamino)butylamino]-4-methyl-1-oxopentan-2-yl]carbamoyl]oxirane-2-carboxylic acid","C15H27N5O5","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0251665",97.9347409538145,95.0126586979802,0.085508801488233,0,0
"肝实质 Hepatic Parenchyma","(2R,4'R,8a'R)-1-(2-(4-(2-(2,4-Dichlorophenoxy)acetamido)phenyl)acetyl)-6'-oxotetrahydro-2'H,6'H-spiro[pyrrolidine-2,7'-pyrrolo[2,1-b][1,3]thiazine]-4'-carboxamide","C27H28Cl2N4O5S","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0260126",64.7105266803027,59.002531739596,0.0548534685231431,0,0
"肝实质 Hepatic Parenchyma","(2R,4S)-Pyrrolidine-2,4-dicarboxylic acid","C6H9NO4","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0242583",91.2513909217252,71.8240286228946,0.150028183468864,0,0
"肝实质 Hepatic Parenchyma","(2R)-2-(Tert-butylamino)-1-(3-chlorophenyl)-3-hydroxypropan-1-one","C13H18ClNO2","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","HMDB0242713",89.4899415004871,91.5907866962965,-0.206638001251002,0,0
"肝实质 Hepatic Parenchyma","(2R)-2-Amino-3-(1,2-dichloroethenylsulfanyl)propanoic acid","C5H7Cl2NO2S","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0242510",74.340783902707,64.658400856706,0.0356296941248033,0,0
"肝实质 Hepatic Parenchyma","(2S,3S,5S,8R,9S,10S,13S,14S,16S,17R)-17-Acetyloxy-10,13-dimethyl-2-morpholin-4-yl-16-(1-prop-2-enylpyrrolidin-1-ium-1-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-olate","C32H52N2O4",NA,NA,NA,"HMDB0242110",60.7508437873702,52.6397563587518,0.065174582896235,0,0
"肝实质 Hepatic Parenchyma","(2S)-2-[(3-Nitrobenzoyl)amino]propanoic acid","C10H10N2O5","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","HMDB0243594",87.5745095413767,88.4028994298943,-0.0473508304800028,0,0
"肝实质 Hepatic Parenchyma","(2S)-2-[[(2S)-2-[[(2S)-2-Amino-5-(diaminomethylideneamino)pentanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-5-(diaminomethylideneamino)pentanoic acid","C18H38N12O4","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0260139",89.241768744546,84.1924122092987,0.110890470008295,0,0
"肝实质 Hepatic Parenchyma","(2S)-2-[[(2S)-2-Amino-3-(1H-imidazol-5-yl)propanoyl]-(2-benzamidoethyl)amino]-4-methylpentanoic acid","C21H29N5O4","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0257607",87.8215280054298,81.7956161907533,0.0856932418150166,0,0
"肝实质 Hepatic Parenchyma","(2S)-2-[[2-[(2S,3S)-2-[[(2R)-2-Amino-3-mercaptopropyl]amino]-3-methylpentoxy]-1-oxo-3-phenylpropyl]amino]-4-methylsulfonylbutanoic acid propan-2-yl ester","C26H45N3O6S2","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0253859",83.421367327999,77.3882846690478,0.125259950613385,0,0
"肝实质 Hepatic Parenchyma","(3-{[3-(2-Amino-2-Oxoethyl)-1-Benzyl-2-Ethyl-1h-Indol-5-Yl]oxy}propyl)phosphonic Acid","C22H27N2O5P","Organoheterocyclic compounds","Indoles and derivatives","N-alkylindoles","HMDB0254234",56.2523374410734,47.1807315427517,0.102200578092115,0,0
"肝实质 Hepatic Parenchyma","(3-Aminopropyl)bis(2-aminoethyl)amine","C7H20N4","Organic nitrogen compounds","Organonitrogen compounds","Amines","HMDB0244525",88.3137180665149,74.2573460683755,0.0786227587628649,0,0
"肝实质 Hepatic Parenchyma","(3-Methoxy-4-phosphonooxyphenyl)-oxomethanesulfonic acid","C8H9O9PS","Organic acids and derivatives","Organic phosphoric acids and derivatives","Phosphate esters","HMDB0257809",94.8186145727042,92.2463153594266,0.0429736833029858,0,0
"肝实质 Hepatic Parenchyma","(3b,16a,20R)-25-Acetoxy-3,16,20,22-tetrahydroxy-5-cucurbiten-11-one 3-glucoside","C38H62O12","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroidal glycosides","HMDB0035346",65.935230373575,57.5094862858947,0.0917794138290855,0,0
"肝实质 Hepatic Parenchyma","(3b,21b)-12-Oleanene-3,21,28-triol 28-[arabinosyl-(1->3)-arabinosyl-(1->3)-arabinoside]","C45H74O15","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","HMDB0033641",55.535753036942,49.8548428031124,0.0573750133657528,0,0
"肝实质 Hepatic Parenchyma","(3b,4b,11b,14b)-11-Ethoxy-3,4-epoxy-14-hydroxy-12-cyathen-15-al 14-xyloside","C27H42O8","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","HMDB0034617",80.8890817838889,76.4449176410872,0.0574860522936463,0,0
"肝实质 Hepatic Parenchyma","(3b,5a,25R)-3-Hydroxyspirostan-6-one 3-[2-acetylarabinosyl-(1->6)-glucoside]","C40H62O14","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroidal glycosides","HMDB0041185",50.9504439406602,45.8430569053352,0.0586204921354979,0,0
"肝实质 Hepatic Parenchyma","(3b,6b,8b,12a)-8,12-Epoxy-7(11)-eremophilene-6-angeloyloxy-8,12-dimethoxy-3-ol","C22H34O6","Organoheterocyclic compounds","Naphthofurans",NA,"HMDB0031964",98.1552107044413,93.9089687958452,0.168919589620876,0,0
"肝实质 Hepatic Parenchyma","(3R,4S)-1-(4-Fluorophenyl)-4-[(3S)-3-(4-fluorophenyl)-3-hydroxypropyl]-3-(4-hydroxyphenyl)azetidin-2-one","C24H21F2NO3","Organoheterocyclic compounds","Lactams","Beta lactams","HMDB0257957",80.79973959175,82.7556964140911,-0.070207486817637,0,0
"肝实质 Hepatic Parenchyma","(4,6-Dimethylpyrimidin-5-yl)-[4-[4-[2-[2-methoxy-4-(trifluoromethyl)phenyl]ethyl]-3-methylpiperazin-1-yl]-4-methylpiperidin-1-yl]methanone","C28H38F3N5O2","Benzenoids","Benzene and substituted derivatives","Trifluoromethylbenzenes","HMDB0257760",71.9435505095044,65.526868009087,0.0846700851597927,0,0
"肝实质 Hepatic Parenchyma","(4Bs,8aR,10aS)-10a-ethynyl-4b,8,8-trimethyl-3,7-dioxo-3,4b,7,8,8a,9,10,10a-octahydrophenanthrene-2,6-dicarbonitrile","C21H18N2O2","Benzenoids","Phenanthrenes and derivatives","Hydrophenanthrenes","HMDB0249943",98.3223521698379,96.8046846467635,0.253202850418379,0,0
"肝实质 Hepatic Parenchyma","(4S,7S,12Br)-6-oxo-7-[[(2S)-3-phenyl-2-sulfanylpropanoyl]amino]-2,3,4,7,8,12b-hexahydro-1H-pyrido[2,1-a][2]benzazepine-4-carboxylic acid","C24H26N2O4S","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0254372",52.2455594391065,64.7184445586169,-0.100299532898817,0,0
"肝实质 Hepatic Parenchyma","(5alpha,17beta)-17-Benzoyl-4-azaandrost-1-en-3-one","C25H31NO2","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","HMDB0253725",76.1733377042519,66.5209936304155,0.0459604918919893,0,0
"肝实质 Hepatic Parenchyma","(5S,8S,10Ar)-N-benzhydryl-5-((S)-2-(methylamino)propanamido)-3-(3-methylbutanoyl)-6-oxodecahydropyrrolo[1,2-a][1,5]diazocine-8-carboxamide","C32H43N5O4","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0248685",77.7073916235346,70.8305220088023,0.0626299000009956,0,0
"肝实质 Hepatic Parenchyma","(6E,8E)-4,6,8-Megastigmatriene","C13H20","Hydrocarbons","Unsaturated hydrocarbons","Branched unsaturated hydrocarbons","HMDB0035180",85.5265648735127,77.6266024549827,0.0310607550782953,0,0
"肝实质 Hepatic Parenchyma","(7'R)-(+)-Lyoniresinol 9'-glucoside","C28H38O13","Lignans, neolignans and related compounds","Lignan glycosides",NA,"HMDB0038922",63.7993286638379,59.7886709295632,0.0500991507370103,0,0
"肝实质 Hepatic Parenchyma","(8S,9R,11S,13S,14S,17S)-13-Methyl-11-[4-[5-(4,4,5,5,5-pentafluoropentylsulfonyl)pentoxy]phenyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol","C34H43F5O5S",NA,NA,NA,"HMDB0260184",98.3512094670403,94.2048542547462,0.443056085281422,0,0
"肝实质 Hepatic Parenchyma","(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)","C7H7IO","Benzenoids","Phenol ethers","Anisoles","HMDB0062252",99.0507103512279,93.7418368420727,0.539634516540991,0,0
"肝实质 Hepatic Parenchyma","(E)-1-O-Cinnamoyl-beta-D-glucose","C15H18O7","Phenylpropanoids and polyketides","Cinnamic acids and derivatives","Cinnamic acid esters","HMDB0030293",87.9639676244211,89.1129007298095,-0.135364746182737,0,0
"肝实质 Hepatic Parenchyma","(E)-2-octenal","C8H14O","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","HMDB0013809",88.1440371589645,90.4648125336585,-0.0446074531178015,0,0
"肝实质 Hepatic Parenchyma","(R)-6-(4-((4-Ethylpiperazin-1-yl)methyl)phenyl)-N-(1-phenylethyl)-7H-pyrrolo[2,3-d]pyrimidin-4-amine","C27H32N6","Organoheterocyclic compounds","Pyrroles","Substituted pyrroles","HMDB0246698",72.9759491742196,67.4841688899343,0.059198706505955,0,0
"肝实质 Hepatic Parenchyma","(S)-3-(8-(Dimethylaminomethyl)-6,7,8,9-tetrahydropyrido(1,2-a)indol-10-yl)-4-(1-methyl-3-indolyl)-1H-pyrrole-2,5-dione hydrochloride","C28H28N4O2","Organoheterocyclic compounds","Indoles and derivatives","N-alkylindoles","HMDB0257275",47.1482064612643,38.265170319841,0.115972317518992,0,0
"肝实质 Hepatic Parenchyma","(S)-9-Hydroxy-10-undecenoic acid","C11H20O3","Organic acids and derivatives","Hydroxy acids and derivatives","Medium-chain hydroxy acids and derivatives","HMDB0032662",79.3945046471791,68.4529152145789,0.127862523929904,0,0
"肝实质 Hepatic Parenchyma","(S)-Angelicain","C15H16O6","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","HMDB0030120",99.8310116675824,99.8848646540678,-0.450305589862317,0,0
"肝实质 Hepatic Parenchyma","(S)-Spinacine","C7H9N3O2","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0029873",72.9731788736882,72.7655386291466,-0.0251205174320106,0,0
"肝实质 Hepatic Parenchyma","(S)-Verimol F","C17H20O3","Benzenoids","Benzene and substituted derivatives","Diphenylmethanes","HMDB0036558",89.9722046513346,93.3698134931197,-0.195996146529527,0,0
"肝实质 Hepatic Parenchyma","(Z)-4-(1-{4-[2-(Dimethylamino)ethoxy]phenyl}-5-hydroxy-2-phenylpent-1-enyl)phenol","C27H31NO3","Phenylpropanoids and polyketides","Stilbenes",NA,"HMDB0252958",100,99.4391794440077,0.586180550429845,0,0
"肝实质 Hepatic Parenchyma","(Z)-4-Dodecenal","C13H24O","Lipids and lipid-like molecules","Fatty Acyls","Fatty aldehydes","HMDB0032247",89.5663556234792,66.8546385307244,0.10302105441526,0,0
"肝实质 Hepatic Parenchyma","(Z)-7-[(1S,4R,6R)-4-[(E)-Oct-6-enyl]-2,3-diazabicyclo[2.2.1]hept-2-en-6-yl]hept-5-enoic acid","C20H32N2O2","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","HMDB0247875",95.72196340433,92.1175618542981,0.076194306356301,0,0
"肝实质 Hepatic Parenchyma","[(2R)-Oxiran-2-yl]methyl 2-methylprop-2-enoate","C7H10O3","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acid derivatives","HMDB0243756",99.998153132979,99.9925719131657,-0.633867755248663,0,0
"肝实质 Hepatic Parenchyma","[3-Hexadecanoyloxy-2-[6-[(4-nitro-2,1,3-benzoxadiazol-7-yl)amino]hexanoyloxy]propyl] 2-(trimethylazaniumyl)ethyl phosphate","C36H62N5O11P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","HMDB0247484",91.6311529529095,86.7662442973958,0.102084434865462,0,0
"肝实质 Hepatic Parenchyma","[4-((1Z)-2-(Acetylamino)-3-{[1-(1,1'-biphenyl-4-ylmethyl)-2-oxoazepan-3-YL]amino}-3-oxoprop-1-enyl)-2-formylphenyl]acetic acid","C33H33N3O6","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0257349",66.4421953708278,58.773499062204,0.0852537613115502,0,0
"肝实质 Hepatic Parenchyma","[D-Lys3]-GHRP-6","C49H63N13O6","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0243762",67.5422355401855,56.0851506354109,0.120851962353865,0,0
"肝实质 Hepatic Parenchyma","[Leu8,des-Arg9]bradykinin","C41H63N11O10","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0247446",95.1953754449795,84.6857609765458,0.112602889483096,0,0
"肝实质 Hepatic Parenchyma","{1-[2-(4-Carbamimidoyl-benzoylamino)-propionyl]-piperidin-4-yloxy}-acetic acid","C18H24N4O5","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","HMDB0257277",76.5006948837166,73.4334474370005,0.13415904140226,0,0
"肝实质 Hepatic Parenchyma","{4-[2-Acetylamino-2-(1-biphenyl-4-ylmethyl-2-oxo-azepan-3-ylcarbamoyl)-ethyl]-2-phosphono-phenoxy}-acetic acid","C32H36N3O9P","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0257352",62.8322629199891,54.5518697113569,0.106371618059072,0,0
"肝实质 Hepatic Parenchyma","1-(11Z-eicosenoyl)-glycero-3-phosphate","C23H45O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0062305",99.4387832840066,98.097790763174,0.315514488578096,0,0
"肝实质 Hepatic Parenchyma","1-(11Z,14Z-eicosadienoyl)-glycero-3-phosphate","C23H43O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0062303",78.951487420527,72.8237253093489,0.130758340389017,0,0
"肝实质 Hepatic Parenchyma","1-(2-Azabicyclo[2.2.2]octan-2-yl)-2-[2-(3,5-dimethylphenyl)-3-[(2S)-1-(2-pyridin-2-ylethylamino)propan-2-yl]-1H-indol-5-yl]-2-methylpropan-1-one","C37H46N4O","Organoheterocyclic compounds","Indoles and derivatives","Indoles","HMDB0252903",65.6369613496904,61.1028232920043,0.0519999996466681,0,0
"肝实质 Hepatic Parenchyma","1-(2-Thienyl)-1-heptanone","C11H16OS","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","HMDB0040241",79.54086885859,81.8333756321611,-0.0521166827021136,0,0
"肝实质 Hepatic Parenchyma","1-(2,2-Dichloroethyl)-1-nitrosourea","C3H5Cl2N3O2","Organic acids and derivatives","Organic carbonic acids and derivatives","Ureas","HMDB0258042",99.5590604987464,98.5453329949427,-0.136930476123727,0,0
"肝实质 Hepatic Parenchyma","1-(4-Aminophenyl)-7,8-dimethoxy-3,5-dihydro-2,3-benzodiazepin-4-one","C17H17N3O3","Organoheterocyclic compounds","Benzodiazepines",NA,"HMDB0249842",48.392071399879,47.6152746225603,-0.0870643830891856,0,0
"肝实质 Hepatic Parenchyma","1-(4-Hydroxyphenyl)-4,8-dimethyl-10-(2,6,6-trimethylcyclohexen-1-yl)deca-3,5,7,9-tetraen-2-one","C27H34O2","Lipids and lipid-like molecules","Prenol lipids","Retinoids","HMDB0257688",86.9668902914818,71.669276813846,0.166432812500084,0,0
"肝实质 Hepatic Parenchyma","1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-glycero-3-phosphate","C25H39O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0062307",91.1682819057821,83.385226773301,0.206957309464629,0,0
"肝实质 Hepatic Parenchyma","1-(5-Fluoropentyl)-1H-indole-3-carboxylic acid 8-quinolinyl ester","C23H21FN2O2","Organoheterocyclic compounds","Indoles and derivatives","Indolecarboxylic acids and derivatives","HMDB0244595",95.1651329975113,93.0968313019579,0.216714181549365,0,0
"肝实质 Hepatic Parenchyma","1-(6-((3-Methoxyestra-1,3,5(10)-trien-17-yl)amino)hexyl)-1H-pyrrole-2,5-dione","C29H40N2O3","Lipids and lipid-like molecules","Steroids and steroid derivatives","Azasteroids and derivatives","HMDB0244394",81.3424876375339,75.7262502398653,0.272737419249876,0,0
"肝实质 Hepatic Parenchyma","1-(Carboxyethylthio)tetradecane","C17H34O2S","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","HMDB0243801",88.7207213862584,84.5830057753375,0.0477981157068319,0,0
"肝实质 Hepatic Parenchyma","1-[3-(Trifluoromethyl)phenyl]piperazine","C11H13F3N2","Organoheterocyclic compounds","Diazinanes","Piperazines","HMDB0244703",93.5168041813069,93.1011643526113,-0.0345601699414617,0,0
"肝实质 Hepatic Parenchyma","1-[4-[2-[2-(4-Fluorophenyl)ethoxy]ethoxy]phenoxy]-3-(propan-2-ylamino)propan-2-ol","C22H30FNO4","Benzenoids","Phenol ethers",NA,"HMDB0250008",96.7340465318146,89.5722040990659,0.168424366350005,0,0
"肝实质 Hepatic Parenchyma","1-[5-(2-Cyclopropyl-5,7-dimethylimidazo[4,5-b]pyridin-3-ylmethyl)thiophen-2-yl]cyclopent-3-ene carboxylic acid","C22H23N3O2S","Organoheterocyclic compounds","Imidazopyridines",NA,"HMDB0257810",80.2484497859943,84.0704677837684,-0.10957023626989,0,0
"肝实质 Hepatic Parenchyma","1-alkyl-2-acylglycerophosphoethanolamine","C6H14NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0062185",93.5927565875438,94.5991618642022,-0.0786172688441532,0,0
"肝实质 Hepatic Parenchyma","1-Aminocyclopropanecarboxylic acid","C4H7NO2","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0036458",74.4019613727763,62.5135407832918,0.0255016310259244,0,0
"肝实质 Hepatic Parenchyma","1-Aminopyrene","C16H11N","Benzenoids","Pyrenes",NA,"HMDB0041793",81.1028566415647,86.9872298807173,-0.148352468632661,0,0
"肝实质 Hepatic Parenchyma","1-Benzylimidazole","C10H10N2","Organoheterocyclic compounds","Azoles","Imidazoles","HMDB0243836",96.7021880757031,98.4376257358448,-0.146329872652378,0,0
"肝实质 Hepatic Parenchyma","1-Cycloheptyl-1-(9H-fluoren-2-ylmethyl)-3-(2,4,6-trimethylphenyl)urea","C31H36N2O","Benzenoids","Fluorenes",NA,"HMDB0259952",89.7087952424706,85.3462416975654,0.0794181165169018,0,0
"肝实质 Hepatic Parenchyma","1-Diethylcarbamyl-4-ethylpiperazine","C11H23N3O","Organoheterocyclic compounds","Diazinanes","Piperazines","HMDB0243863",91.2885591205219,83.4477465041566,0.0385922081358834,0,0
"肝实质 Hepatic Parenchyma","1-docosanoyl-glycero-3-phosphate","C25H51O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0062314",66.38378820129,59.9434227386118,0.0526342265548285,0,0
"肝实质 Hepatic Parenchyma","1-eicosanoyl-glycero-3-phosphate","C23H47O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0062315",85.0780070457977,71.1295025038843,0.14411788311658,0,0
"肝实质 Hepatic Parenchyma","1-Heneicosanoyl-glycero-3-phosphoserine","C27H54NO9P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","HMDB0243883",75.5964226185804,67.5250233675232,0.0508165756781112,0,0
"肝实质 Hepatic Parenchyma","1-hexadecyl-glycero-3-phosphate","C19H41O6P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0062325",81.7404874805502,72.6634024351745,0.0647196566815209,0,0
"肝实质 Hepatic Parenchyma","1-Hydroxy-2,2,5,5-tetramethyl-2,5-dihydro-1h-pyrrole-3-carboxamide","C9H16N2O2","Organoheterocyclic compounds","Pyrrolines","Pyrroline carboxylic acids and derivatives","HMDB0243893",99.2003065799255,97.20703935029,0.0398532430659196,0,0
"肝实质 Hepatic Parenchyma","1-Hydroxy-2,2,5,5-tetramethylpyrrolidine-3-carboxylic acid","C9H17NO3","Organoheterocyclic compounds","Pyrrolidines","Pyrrolidine carboxylic acids and derivatives","HMDB0243895",98.7561350613852,99.1203907173675,-0.202537782557418,0,0
"肝实质 Hepatic Parenchyma","1-Hydroxy-2,5-dioxopyrrolidine-3-sulfonic acid","C4H5NO6S","Organoheterocyclic compounds","Pyrrolidines","Pyrrolidones","HMDB0243897",88.4226832207514,77.3926177197011,0.0587512746932465,0,0
"肝实质 Hepatic Parenchyma","1-hydroxyoct-2-enoylglycine","C10H17NO4","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0094732",98.3971502841867,97.49982977301,-0.0537592631734505,0,0
"肝实质 Hepatic Parenchyma","1-Isomangostin hydrate","C24H28O7","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","HMDB0029984",68.3774811504135,73.635243796,-0.118308568222002,0,0
"肝实质 Hepatic Parenchyma","1-Lyso-2-arachidonoyl-phosphatidate","C23H39O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0012496",96.8455511282049,89.881088709927,0.25353111993956,0,0
"肝实质 Hepatic Parenchyma","1-Methyl-5-(4-benzoyl)pyrrole-2-acetic acid 2-(theophylline-7-yl)ethyl ester","C24H25N5O5","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","HMDB0254399",74.3839544193219,76.0598951401742,-0.0516955543680636,0,0
"肝实质 Hepatic Parenchyma","1-Methylcyclohexanecarboxylic acid","C8H14O2","Organic acids and derivatives","Carboxylic acids and derivatives","Carboxylic acids","HMDB0243938",99.4807995087334,94.9445679019988,0.160652975941792,0,0
"肝实质 Hepatic Parenchyma","1-nonadecanoyl-glycero-3-phosphate","C22H45O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0062322",90.1414238421298,81.0261901961634,0.155027458459785,0,0
