"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"粘膜下（Submucosa）","{1-[2-(4-Carbamimidoyl-benzoylamino)-propionyl]-piperidin-4-yloxy}-acetic acid","C18H24N4O5","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","HMDB0257277",74.0640664890148,62.3631405195924,0.165875311748533,0,0
"粘膜下（Submucosa）","{4-[2-Acetylamino-2-(1-biphenyl-4-ylmethyl-2-oxo-azepan-3-ylcarbamoyl)-ethyl]-2-phosphono-phenoxy}-acetic acid","C32H36N3O9P","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0257352",72.1987216517899,69.7247021673604,0.0848605509535765,0,0
"粘膜下（Submucosa）","{4-[4-(6-Carbamoyl-3,5-dimethylpyrazin-2-yl)phenyl]cyclohexyl}acetic acid","C21H25N3O3","Organoheterocyclic compounds","Diazines","Pyrazines","HMDB0248788",92.4063134748337,90.0910004306014,0.12290341563081,0,0
"粘膜下（Submucosa）","1-(1-Acetyl-piperidin-4-yl)-3-adamantan-1-yl-urea","C18H29N3O2","Organoheterocyclic compounds","Piperidines","N-acylpiperidines","HMDB0259461",99.985092149153,99.9242141524329,0.219407365554654,0,0
"粘膜下（Submucosa）","1-(11Z,14Z-eicosadienoyl)-glycero-3-phosphate","C23H43O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0062303",88.2172073868401,86.1363571120999,0.100322246439657,0,0
"粘膜下（Submucosa）","1-(2-Hydroxyethoxy)methyl-5-methyluracil","C8H12N2O4","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","HMDB0247200",87.9153234071893,84.2956796325535,0.111426147347274,0,0
"粘膜下（Submucosa）","1-(2,2-Dichloroethyl)-1-nitrosourea","C3H5Cl2N3O2","Organic acids and derivatives","Organic carbonic acids and derivatives","Ureas","HMDB0258042",99.9795017050854,99.9523467776662,0.0595940674558133,0,0
"粘膜下（Submucosa）","1-(2,3-Dihydro-1H-pyrrolizin-5-yl)-1,4-pentanedione","C12H15NO2","Organoheterocyclic compounds","Pyrrolizines",NA,"HMDB0040046",99.2639248644317,99.0486579589493,0.0570929052341302,0,0
"粘膜下（Submucosa）","1-(4-Hydroxyphenyl)-4,8-dimethyl-10-(2,6,6-trimethylcyclohexen-1-yl)deca-3,5,7,9-tetraen-2-one","C27H34O2","Lipids and lipid-like molecules","Prenol lipids","Retinoids","HMDB0257688",99.4279112237482,99.2691258791445,0.134209215617764,0,0
"粘膜下（Submucosa）","1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-glycero-3-phosphate","C25H39O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0062307",99.8378771220394,99.713506530788,0.220454764337824,0,0
"粘膜下（Submucosa）","1-(5-Fluoropentyl)-1H-indole-3-carboxylic acid 8-quinolinyl ester","C23H21FN2O2","Organoheterocyclic compounds","Indoles and derivatives","Indolecarboxylic acids and derivatives","HMDB0244595",78.9165719396977,87.6176259509114,-0.126602524912022,0,0
"粘膜下（Submucosa）","1-alkyl-2-acylglycerophosphoethanolamine","C6H14NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0062185",97.9557609526117,95.2582173101765,0.104688450560375,0,0
"粘膜下（Submucosa）","1-Benzyl-1,2,3,4-tetrahydroisoquinoline","C16H17N","Organoheterocyclic compounds","Isoquinolines and derivatives","Benzylisoquinolines","HMDB0004087",99.701842983061,98.832208985216,0.101043008790614,0,0
"粘膜下（Submucosa）","1-Cycloheptyl-1-(9H-fluoren-2-ylmethyl)-3-(2,4,6-trimethylphenyl)urea","C31H36N2O","Benzenoids","Fluorenes",NA,"HMDB0259952",79.879991800682,88.2778814410794,-0.283384178033798,0,0
"粘膜下（Submucosa）","1-docosanoyl-glycero-3-phosphate","C25H51O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0062314",90.8018560274304,73.9032582173102,0.32413264002306,0,0
"粘膜下（Submucosa）","1-Hydroxy-2-naphthoate","C11H8O3","Benzenoids","Naphthalenes","Naphthalenecarboxylic acids and derivatives","HMDB0243892",91.6516035257067,89.566814984929,0.0338928765825077,0,0
"粘膜下（Submucosa）","1-Hydroxy-2,2,5,5-tetramethylpyrrolidine-3-carboxylic acid","C9H17NO3","Organoheterocyclic compounds","Pyrrolidines","Pyrrolidine carboxylic acids and derivatives","HMDB0243895",99.3067849356167,99.5039471795608,0.070206302967422,0,0
"粘膜下（Submucosa）","1-Isopropyl-6-methylergoline-8-carboxylic acid","C19H24N2O2","Alkaloids and derivatives","Ergoline and derivatives","Lysergic acids and derivatives","HMDB0257856",99.9664573355944,99.9069900961676,0.259895684352337,0,0
"粘膜下（Submucosa）","1-Isothiocyanatobutane","C5H9NS","Organosulfur compounds","Isothiocyanates",NA,"HMDB0031328",99.9329146711887,99.9230658820152,0.0492747695068247,0,0
